a | 啊   | 哎   | 阿   | 爱   | 按   | 唉   | 安   | 俺   | 奥   | 案   | 吖   | 艾   | 昂   | 埃   | 暗   | 矮   | 岸   | 澳   | 挨   | 熬   | 嗄   | 傲   | 哀   | 锕   | 癌   | 嗷   | 庵   | 凹   | 敖   | 胺   | 氨   | 呵   | 欸   | 袄   | 腌   | 鞍   | 嗳   | 碍   | 铵   | 坳   | 
dei | 得   | 嘚   | 恴i  | 棏i  | 鍀i  | 淂i  | 徳i  | 脦i  | 悳i  | 惪i  | 底i  | 锝i  | 德i  | 地i  | 的i  | 悳i  | 悳i  | 惪i  | 底i  | 锝i  | 德i  | 地i  | 的i  | 悳i  | 悳i  | 惪i  | 底i  | 锝i  | 德i  | 地i  | 的i  | 悳i  | 悳i  | 惪i  | 底i  | 锝i  | 德i  | 地i  | 的i  | 悳i  | 
den | 扽   | 等   | 扥   | 恴你  | 棏你  | 鍀你  | 淂你  | 徳你  | 脦你  | 悳你  | 惪你  | 底你  | 锝你  | 嘚你  | 德你  | 得你  | 地你  | 的你  | 地你  | 地你  | 地你  | 地你  | 地你  | 地你  | 地你  | 的你  | 地你  | 地你  | 地你  | 地你  | 地你  | 地你  | 地你  | 的你  | 地你  | 地你  | 地你  | 地你  | 地你  | 地你  | 
deng | 等   | 邓   | 灯   | 登   | 蹬   | 瞪   | 凳   | 噔   | 镫   | 磴   | 嶝   | 戥   | 澄   | 璒   | 嬁   | 僜   | 墱   | 竳   | 簦   | 艠   | 覴   | 豋   | 櫈   | 隥   | 燈   | 鄧   | 鐙   | 澂   | 扥给  | 扽给  | 恴那个  | 棏那个  | 鍀那个  | 淂那个  | 徳那个  | 脦那个  | 悳那个  | 惪那个  | 底那个  | 锝那个  | 
di | 地   | 第   | 低   | 滴   | 底   | 帝   | 迪   | 蒂   | 弟   | 敌   | 狄   | 抵   | 嘀   | 睇   | 笛   | 递   | 堤   | 翟   | 的   | 娣   | 涤   | 荻   | 邸   | 谛   | 嫡   | 提   | 棣   | 氐   | 缔   | 骶   | 镝   | 砥   | 碲   | 頔   | 菂   | 鞮   | 诋   | 柢   | 坻   | 籴   | 
dia | 嗲   | 地啊  | 第啊  | 低啊  | 滴啊  | 底啊  | 帝啊  | 迪啊  | 蒂啊  | 弟啊  | 敌啊  | 狄啊  | 抵啊  | 嘀啊  | 睇啊  | 笛啊  | 递啊  | 堤啊  | 翟啊  | 的啊  | 娣啊  | 涤啊  | 荻啊  | 邸啊  | 谛啊  | 嫡啊  | 提啊  | 棣啊  | 氐啊  | 缔啊  | 骶啊  | 镝啊  | 砥啊  | 碲啊  | 頔啊  | 菂啊  | 鞮啊  | 诋啊  | 柢啊  | 坻啊  | 
dian | 点   | 店   | 电   | 殿   | ·   | 垫   | 典   | 颠   | 丶   | 碘   | 滇   | 甸   | 奠   | 掂   | 癫   | 淀   | 迪安   | 巅   | 钿   | 佃   | 靛   | 堤岸   | 惦   | 踮   | 簟   | 玷   | 低安   | 癜   | 笛安   | 坫   | 涤氨   | 琔   | 扂   | 磹   | 阽   | 齻   | 頕   | 傎   | 厧   | 嵮   | 
diao | 掉   | 调   | 吊   | 叼   | 屌   | 雕   | 钓   | 刁   | 鲷   | 迪奥   | 貂   | 凋   | 碉   | 铫   | 铞   | 低凹   | 窎   | 汈   | 鸟   | 鸼   | 虭   | 絩   | 扚   | 藋   | 魡   | 刟   | 奝   | 弴   | 淍   | 琱   | 瞗   | 矵   | 蛁   | 錭   | 颩   | 鮉   | 鳭   | 鵰   | 鼦   | 伄   | 
die | 爹   | 跌   | 蝶   | 碟   | 叠   | 迭   | 谍   | 鲽   | 牒   | 喋   | 堞   | 耋   | 瓞   | 垤   | 蹀   | 楪   | 绖   | 昳   | 咥   | 嵽   | 踮   | 蹛   | 啑   | 峌   | 崼   | 怢   | 恎   | 惵   | 戜   | 挕   | 揲   | 柣   | 槢   | 殜   | 氎   | 泆   | 牃   | 疉   | 絰   | 耊   | 
din | 顶   | 定   | 丁   | 订   | 鼎   | 钉   | 盯   | 叮   | 锭   | 腚   | 碇   | 啶   | 町   | 玎   | 酊   | 疔   | 仃   | 萣   | 耵   | 亇   | 奵   | 帄   | 靪   | 嵿   | 濎   | 艼   | 薡   | 鐤   | 顁   | 鼑   | 忊   | 掟   | 椗   | 矴   | 碠   | 磸   | 蝊   | 铤   | 飣   | 饤   | 
ding | 顶   | 定   | 丁   | 订   | d=====(￣▽￣*)b   | 鼎   | 钉   | 盯   | 叮   | 锭   | 腚   | 碇   | 啶   | 町   | 玎   | 酊   | 疔   | 仃   | 萣   | 耵   | 亇   | 奵   | 帄   | 靪   | 嵿   | 濎   | 艼   | 薡   | 鐤   | 顁   | 鼑   | 忊   | 掟   | 椗   | 矴   | 碠   | 磸   | 蝊   | 铤   | 飣   | 
diu | 丢   | 铥   | 颩   | 丟   | 銩   | 墑u  | 馰u  | 慸u  | 觝u  | 樀u  | 嚁u  | 遰u  | 糴u  | 蔕u  | 腣u  | 蔐u  | 螮u  | 怟u  | 俤u  | 甋u  | 苖u  | 鬄u  | 弔u  | 啇u  | 菧u  | 奃u  | 遞u  | 墆u  | 苐u  | 眱u  | 豴u  | 泜u  | 埊u  | 弚u  | 焍u  | 枤u  | 趆u  | 袛u  | 呧u  | 牴u  | 
dong | 东   | 懂   | 动   | 董   | 栋   | 洞   | 冬   | 冻   | 咚   | 侗   | 鸫   | 峒   | 氡   | 垌   | 硐   | 胴   | 恫   | 岽   | 胨   | 烔   | 蝀   | 倲   | 埬   | 夂   | 娻   | 徚   | 昸   | 氭   | 涷   | 笗   | 苳   | 菄   | 鮗   | 鯟   | 墥   | 嬞   | 湩   | 箽   | 蕫   | 諌   | 
dou | 都   | 斗   | 豆   | 逗   | o((⊙﹏⊙))o.   | 抖   | 窦   | 兜   | 痘   | 陡   | 蔸   | 钭   | 篼   | 蚪   | 剅   | 读   | 瞗   | 侸   | 兠   | 吺   | 唗   | 橷   | 唞   | 枓   | 阧   | 斣   | 梪   | 毭   | 浢   | 脰   | 荳   | 郖   | 酘   | 鋀   | 閗   | 闘   | 餖   | 饾   | 鬪   | 鬬   | 
du | 都   | 度   | °   | 读   | 杜   | 毒   | 独   | 赌   | 渡   | 堵   | 督   | 笃   | 肚   | 嘟   | 镀   | 睹   | 妒   | 渎   | 犊   | 蠹   | 牍   | 顿   | 髑   | 椟   | 黩   | 芏   | 厾   | 阇   | 锗   | 蝳   | 剢   | 醏   | 嬻   | 樚   | 殰   | 瓄   | 皾   | 裻   | 襡   | 襩   | 
duan | 段   | 端   | 短   | 断   | 锻   | 缎   | 煅   | 椴   | 塅   | 簖   | 瑖   | 偳   | 剬   | 媏   | 褍   | 鍴   | 毈   | 碫   | 縀   | 腶   | 葮   | 躖   | 篅   | 耑   | 斷   | 籪   | 緞   | 鍛   | 都按  | 度按  | 读按  | 杜按  | 毒按  | 独按  | 赌按  | 渡按  | 堵按  | 督按  | 笃按  | 肚按  | 
dui | 对   | 队   | 堆   | 怼   | ＜（＾－＾）＞   | √   | 兑   | 碓   | 錞   | 镦   | 祋   | 敦   | 垖   | 埻   | 塠   | 嵟   | 痽   | 鐜   | 頧   | 鴭   | 謉   | 兊   | 憝   | 憞   | 杸   | 濧   | 濻   | 瀢   | 瀩   | 綐   | 薱   | 譈   | 譵   | 陮   | 搥   | 磓   | 対   | 兌   | 對   | 懟   | 
dun | 吨   | 顿   | 盾   | 蹲   | 敦   | 炖   | 墩   | 钝   | 遁   | 惇   | 沌   | 盹   | 趸   | 镦   | 礅   | 蹾   | 囤   | 砘   | 楯   | 坉   | 鐜   | 憞   | 墪   | 壿   | 撉   | 撴   | 橔   | 犜   | 獤   | 蜳   | 驐   | 伅   | 庉   | 忳   | 潡   | 碷   | 腞   | 腯   | 踲   | 逇   | 
duo | 多   | 躲   | 夺   | 朵   | 铎   | 埵   | 堕   | 剁   | 舵   | 哆   | 垛   | 跺   | 踱   | 度   | 惰   | 咄   | 哚   | 掇   | 裰   | 读哦   | 亸   | 杕   | 剟   | 柁   | 驮   | 饳   | 沱   | 吋   | 跢   | 枤   | 剫   | 嚉   | 夛   | 崜   | 敠   | 敪   | 毲   | 茤   | 凙   | 喥   | 
e | 二   | 而   | の   | 嗯   | (⊙﹏⊙)   | 额   | 呃   | 恩   | 儿   | 饿   | 恶   | 尔   | 欸   | 俄   | 耳   | 唔   | 鹅   | 厄   | 莪   | 噩   | 鄂   | 娥   | 贰   | 谔   | 峨   | 鳄   | 阿   | 摁   | 蛾   | 迩   | 蒽   | 萼   | 讹   | 颚   | 哦   | 饵   | 扼   | 遏   | 腭   | 屙   | 
ei | 欸   | 诶   | 誒   | 娾i  | 騀i  | 琧i  | 額i  | 鱷i  | 軶i  | 砈i  | 岋i  | 啞i  | 惡i  | 阨i  | 櫮i  | 佮i  | 閜i  | 珴i  | 囮i  | 堊i  | 蕚i  | 蘁i  | 歞i  | 軛i  | 峉i  | 妿i  | 唖i  | 魤i  | 皒i  | 娿i  | 砐i  | 鈪i  | 妸i  | 齃i  | 誐i  | 硆i  | 頞i  | 啈i  | 鰐i  | 遻i  | 
en | 嗯   | 恩   | 唔   | 摁   | 嗯~ o(*￣▽￣*)o   | 蒽   | 奀   | 煾   | 峎   | 娾你  | 騀你  | 琧你  | 額你  | 鱷你  | 軶你  | 砈你  | 岋你  | 啞你  | 惡你  | 阨你  | 櫮你  | 佮你  | 閜你  | 珴你  | 囮你  | 堊你  | 蕚你  | 蘁你  | 歞你  | 軛你  | 峉你  | 妿你  | 唖你  | 魤你  | 皒你  | 娿你  | 砐你  | 鈪你  | 妸你  | 齃你  | 
eng | 鞥   | 嗯   | 奀给  | 煾给  | 峎给  | 蒽给  | 摁给  | 唔给  | 恩给  | 娾那个  | 騀那个  | 琧那个  | 額那个  | 鱷那个  | 軶那个  | 砈那个  | 岋那个  | 啞那个  | 惡那个  | 阨那个  | 櫮那个  | 佮那个  | 閜那个  | 珴那个  | 囮那个  | 堊那个  | 蕚那个  | 蘁那个  | 歞那个  | 軛那个  | 峉那个  | 妿那个  | 唖那个  | 魤那个  | 皒那个  | 娿那个  | 砐那个  | 鈪那个  | 妸那个  | 齃那个  | 
er | 二   | 而   | 儿   | 尔   | ②   | Ⅱ   | 👂   | 耳   | 贰   | 迩   | 饵   | 珥   | 洱   | 铒   | 佴   | 鲕   | 咡   | 鸸   | 耏   | 陑   | 洏   | 峏   | 侕   | 児   | 唲   | 栭   | 聏   | 胹   | 荋   | 袻   | 輀   | 轜   | 陾   | 隭   | 髵   | 尒   | 尓   | 栮   | 毦   | 薾   | 
fa | 发   | 法   | 伐   | 罚   | 阀   | 乏   | 筏   | 珐   | 垡   | 酦   | 姂   | 砝   | 疺   | 彂   | 沷   | 傠   | 栰   | 橃   | 瞂   | 笩   | 茷   | 藅   | 佱   | 灋   | 鍅   | 蕟   | 髪   | 浌   | 発   | 醗   | 貶   | 撥   | 發   | 髮   | 醱   | 罰   | 罸   | 閥   | 琺   | 汎   | 
fan | 饭   | 反   | 范   | 烦   | 翻   | 凡   | 犯   | 返   | 樊   | 番   | 帆   | 藩   | 泛   | 繁   | 梵   | 蕃   | 贩   | 幡   | 钒   | 璠   | 矾   | 畈   | 燔   | 蘩   | 氾   | 杋   | 蹯   | 墦   | 鐇   | 鷭   | 籓   | 襎   | 噃   | 勫   | 嬏   | 忛   | 憣   | 旙   | 旛   | 犿   | 
fang | 放   | 方   | 房   | 防   | 芳   | 坊   | 仿   | 访   | 纺   | 舫   | 彷   | 枋   | 昉   | 妨   | 鲂   | 钫   | 肪   | 祊   | 邡   | 牥   | 蚄   | 眪   | 匚   | 埅   | 淓   | 趽   | 鴋   | 堏   | 旊   | 昘   | 瓬   | 眆   | 髣   | 鶭   | 錺   | 鈁   | 魴   | 倣   | 徬   | 紡   | 
fei | 非   | 费   | 飞   | 菲   | 废   | 妃   | 肥   | 肺   | 斐   | 匪   | 绯   | 翡   | 霏   | 沸   | 吠   | 啡   | 鲱   | 扉   | 腓   | 淝   | 诽   | 蜚   | 棐   | 榧   | 痱   | 狒   | 悱   | 镄   | 騑   | 篚   | 芾   | 剕   | 朏   | 墢   | 鼥   | 杮   | 蟦   | 胇   | 襏   | 橃   | 
fen | 分   | 份   | 粉   | 芬   | ′   | 坟   | 粪   | 奋   | 愤   | 焚   | 纷   | 酚   | 汾   | 忿   | 棻   | 氛   | 吩   | 鲼   | 偾   | 棼   | 瀵   | 翂   | 玢   | 鼢   | 豮   | 坋   | 颁   | 錀   | 朌   | 肦   | 鳻   | 鐼   | 炃   | 燌   | 獖   | 訜   | 岎   | 蕡   | 兝   | 妢   | 
feng | 风   | 封   | 冯   | 峰   | 凤   | 丰   | 锋   | 枫   | 疯   | 奉   | 逢   | 缝   | 蜂   | 沣   | 烽   | 俸   | 讽   | 酆   | 砜   | 葑   | 沨   | 唪   | 崶   | 赗   | 浲   | 覂   | 埄   | 渢   | 仹   | 偑   | 僼   | 凨   | 凬   | 凮   | 妦   | 寷   | 峯   | 桻   | 檒   | 炐   | 
fiao | 覅   | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅   | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅   | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅   | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅   | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 覅  | 
fo | 佛   | 仏   | 仸   | 坲   | 梻   | 佛  | 佛  | 佛  | 佛   | 仏   | 仸   | 坲   | 梻   | 佛  | 佛  | 佛  | 佛   | 仏   | 仸   | 坲   | 梻   | 佛  | 佛  | 佛  | 佛   | 仏   | 仸   | 坲   | 梻   | 佛  | 佛  | 佛  | 佛   | 仏   | 仸   | 坲   | 梻   | 佛  | 佛  | 佛  | 
fou | 否   | 缶   | 芣   | 紑   | 妚   | 炰   | 缹   | 缻   | 雬   | 鴀   | 坲u  | 梻u  | 仸u  | 仏u  | 佛u  | 雬   | 雬   | 鴀   | 坲u  | 梻u  | 仸u  | 仏u  | 佛u  | 雬   | 雬   | 鴀   | 坲u  | 梻u  | 仸u  | 仏u  | 佛u  | 雬   | 雬   | 鴀   | 坲u  | 梻u  | 仸u  | 仏u  | 佛u  | 雬   | 
fu | 夫   | 付   | 福   | 府   | －   | 副   | 服   | 富   | 复   | 负   | 弗   | 符   | 父   | 赴   | 傅   | 附   | 伏   | 扶   | 浮   | 辅   | 辐   | 甫   | 腹   | 幅   | 赋   | 妇   | 芙   | 敷   | 覆   | 抚   | 腐   | 氟   | 斧   | 拂   | 肤   | 孚   | 佛   | 缚   | 蝠   | 俯   | 
ga | 噶   | 嘎   | 尬   | 尕   | 呷   | 轧   | 旮   | 钆   | 尜   | 咖   | 伽   | 戛   | 夹   | 胳   | 嘠   | 錷   | 玍   | 魀   | 夾   | 軋   | 釓   | 玍   | 玍   | 玍   | 玍   | 魀   | 夾   | 軋   | 釓   | 玍   | 玍   | 玍   | 玍   | 魀   | 夾   | 軋   | 釓   | 玍   | 玍   | 玍   | 
gai | 该   | 改   | 盖   | 钙   | 概   | 丐   | 垓   | 溉   | 陔   | 赅   | 荄   | 芥   | 戤   | 隑   | 晐   | 絠   | 侅   | 姟   | 峐   | 畡   | 祴   | 絯   | 豥   | 賌   | 郂   | 忋   | 鎅   | 乢   | 匃   | 匄   | 摡   | 杚   | 槩   | 槪   | 漑   | 瓂   | 葢   | 該   | 賅   | 蓋   | 
gan | 干   | 感   | 敢   | 甘   | 赶   | 杆   | 肝   | 赣   | 竿   | 淦   | 苷   | 柑   | 擀   | 乾   | 秆   | 绀   | 酐   | 橄   | 矸   | 玕   | 疳   | 旰   | 尴   | 坩   | 泔   | 澉   | 鳡   | 扞   | 玵   | 篢   | 虷   | 咁   | 乹   | 亁   | 凲   | 尶   | 忓   | 攼   | 漧   | 筸   | 
gang | 杠   | 刚   | 港   | 钢   | 纲   | 岗   | 冈   | 缸   | 肛   | 罡   | 戆   | 扛   | 筻   | 堽   | 矼   | 冮   | 堈   | 棡   | 牨   | 犅   | 疘   | 碙   | 罁   | 罓   | 釭   | 鎠   | 颃   |    |    | 犺   | 戅   | 掆   | 焵   | 焹   | 阬   | 岡   | 剛   | 崗   | 槓   | 綱   | 
gao | 高   | 搞   | 告   | 稿   | ⛏   | 膏   | 糕   | 镐   | 皋   | 郜   | 诰   | 杲   | 锆   | 羔   | 睾   | 篙   | 缟   | 槁   | 藁   | 槔   | 筶   | 槹   | 櫜   | 滜   | 皐   | 睪   | 羙   | 韟   | 餻   | 髙   | 鷎   | 鷱   | 鼛   | 夰   | 暠   | 槀   | 檺   | 澔   | 獔   | 稁   | 
ge | 个   | 哥   | 各   | 歌   | 格   | 戈   | 葛   | 阁   | 咯   | 隔   | 割   | 鸽   | 搁   | 铬   | 革   | 嗝   | 镉   | 膈   | 舸   | 硌   | 圪   | 纥   | 胳   | 仡   | 疙   | 骼   | 盖   | 滆   | 哿   | 蛤   | 虼   | 袼   | 鬲   | 塥   | 饹   | 屹   | 合   | 佮   | 鰪   | 敋   | 
gei | 给   | 給   | 挌i  | 個i  | 鲄i  | 杚i  | 愅i  | 轕i  | 佫i  | 騔i  | 秴i  | 搿i  | 彁i  | 鉻i  | 謌i  | 戨i  | 櫊i  | 牫i  | 輵i  | 擱i  | 匌i  | 詥i  | 敋i  | 紇i  | 鮯i  | 茖i  | 鞈i  | 觡i  | 戓i  | 箇i  | 佮i  | 嗰i  | 鴿i  | 餎i  | 頜i  | 鎘i  | 鰪i  | 猲i  | 臵i  | 犵i  | 
gen | 跟   | 根   | 艮   | 亘   | 哏   | 茛   | 揯   | 搄   | 亙   | 挌你  | 個你  | 鲄你  | 杚你  | 愅你  | 轕你  | 佫你  | 騔你  | 秴你  | 搿你  | 彁你  | 鉻你  | 謌你  | 戨你  | 櫊你  | 牫你  | 輵你  | 擱你  | 匌你  | 詥你  | 敋你  | 紇你  | 鮯你  | 茖你  | 鞈你  | 觡你  | 戓你  | 箇你  | 佮你  | 嗰你  | 鴿你  | 
geng | 更   | 耿   | 庚   | 梗   | 耕   | 羹   | 埂   | 赓   | 哽   | 鲠   | 绠   | 暅   | 鹒   | 颈   | 邢   | 刯   | 掶   | 椩   | 浭   | 焿   | 畊   | 絙   | 絚   | 緪   | 縆   | 羮   | 菮   | 鶊   | 峺   | 挭   | 莄   | 郠   | 堩   | 恆   | 亙   | 賡   | 綆   | 頸   | 骾   | 鯁   | 
gong | 共   | 工   | 公   | 宫   | 供   | 功   | 攻   | 龚   | 弓   | 贡   | 恭   | 拱   | 巩   | 汞   | 躬   | 肱   | 珙   | 觥   | 蚣   | 龔   | 篢   | 唝   | 红   | 贑   | 兣   | 匑   | 匔   | 厷   | 塨   | 幊   | 愩   | 慐   | 杛   | 碽   | 糼   | 觵   | 躳   | 髸   | 魟   | 龏   | 
gou | 狗   | 够   | 沟   | 购   | 🐕   | U•ェ•*U   | 勾   | 钩   | 苟   | 构   | 垢   | 句   | 枸   | 缑   | 媾   | 诟   | 姤   | 彀   | 篝   | 遘   | 觏   | 岣   | 佝   | 笱   | 鞲   | 雊   | 耇   | 玽   | 冓   | 抅   | 簼   | 袧   | 褠   | 軥   | 韝   | 耈   | 耉   | 芶   | 蚼   | 豿   | 
gu | 古   | 股   | 故   | 顾   | 🥁   | 谷   | 骨   | 鼓   | 固   | 孤   | 姑   | 蛊   | 估   | 雇   | 菇   | 咕   | 辜   | 钴   | 沽   | 箍   | 鹄   | 菰   | 毂   | 蛄   | 牯   | 锢   | 觚   | 罟   | 诂   | 崮   | 榖   | 汩   | 嘏   | 瞽   | 鹘   | 堌   | 轱   | 酤   | 蓇   | 鸪   | 
gua | 挂   | 瓜   | 刮   | 卦   | 寡   | 呱   | 剐   | 褂   | 胍   | 栝   | 鸹   | 坬   | 括   | 诖   | 焻   | 苽   | 颪   | 劀   | 歄   | 煱   | 緺   | 諣   | 趏   | 踻   | 銛   | 銽   | 铦   | 騧   | 冎   | 叧   | 啩   | 絓   | 罣   | 罫   | 颳   | 鴰   | 剮   | 掛   | 詿   | 古啊  | 
guai | 怪   | 乖   | 拐   | 骨癌   | o(*^＠^*)o   | 夬   | 掴   | 箉   | 叏   | 恠   | 罫   | 摑   | 枴   | 柺   | 噲   | 古哎  | 股哎  | 故哎  | 顾哎  | 谷哎  | 骨哎  | 鼓哎  | 固哎  | 孤哎  | 姑哎  | 蛊哎  | 估哎  | 雇哎  | 菇哎  | 咕哎  | 辜哎  | 钴哎  | 沽哎  | 箍哎  | 鹄哎  | 菰哎  | 毂哎  | 蛄哎  | 牯哎  | 锢哎  | 
guan | 管   | 关   | 官   | 馆   | 观   | 冠   | 灌   | 罐   | 惯   | 贯   | 棺   | 莞   | 固安   | 倌   | 鹳   | 瓘   | 祼   | 掼   | 毌   | 盥   | 鳏   | 琯   | 古岸   | 蒄   | 涫   | 爟   | 婠   | 鳤   | 纶   | 瘝   | 癏   | 矝   | 窤   | 萖   | 覌   | 観   | 闗   | 鱞   | 璭   | 痯   | 
guang | 光   | 广   | 逛   | 咣   | 胱   | 桄   | 犷   | 洸   | 珖   | 垙   | 姯   | 侊   | 僙   | 挄   | 灮   | 炗   | 炚   | 炛   | 烡   | 硄   | 茪   | 趪   | 輄   | 銧   | 黆   | 臩   | 俇   | 撗   | 櫎   | 臦   | 迋   | 広   | 廣   | 獷   | 古昂  | 股昂  | 故昂  | 顾昂  | 谷昂  | 骨昂  | 
gui | 贵   | 鬼   | 归   | 桂   | ┏┛墓┗┓...(((m -__-)m   | 柜   | 龟   | 跪   | 规   | 圭   | 硅   | 轨   | 桧   | 闺   | 癸   | 诡   | 瑰   | 珪   | 鲑   | 妫   | 晷   | 簋   | 邽   | 皈   | 瓌   | 庋   | 匦   | 鳜   | 宄   | 刽   | 刿   | 龜   | 鬶   | 姽   | 傀   | 廆   | 筀   | 氿   | 炅   | 嫢   | 
gun | 滚   | 棍   | 衮   | 😠   | (ノ｀Д)ノ   | 辊   | 鲧   | 琯   | 绲   | 磙   | 璭   | 惃   | 緷   | 蓘   | 蔉   | 裷   | 棞   | 睔   | 睴   | 謴   | 丨   | 滾   | 緄   | 袞   | 輥   | 鮌   | 鯀   | 錕   | 凅你  | 箛你  | 縎你  | 逧你  | 抇你  | 棝你  | 尳你  | 詁你  | 餶你  | 唃你  | 硲你  | 轂你  | 
guo | 过   | 国   | 郭   | 果   | 锅   | 裹   | 虢   | 椁   | 帼   | 掴   | 蝈   | 呙   | 聒   | 馃   | 崞   | 腘   | 埚   | 馘   | 蜾   | 股哦   | 涡   | 漍   | 敋   | 淉   | 簂   | 啯   | 嘓   | 墎   | 彉   | 彍   | 楇   | 濄   | 瘑   | 矌   | 鈛   | 鐹   | 囶   | 囻   | 圀   | 慖   | 
ha | 哈   | 蛤   | 铪   | 虾   | 妎   | 奤   | 鉿   | 蝦   | 哈   | 蛤   | 铪   | 虾   | 妎   | 奤   | 鉿   | 蝦   | 哈   | 蛤   | 铪   | 虾   | 妎   | 奤   | 鉿   | 蝦   | 哈   | 蛤   | 铪   | 虾   | 妎   | 奤   | 鉿   | 蝦   | 哈   | 蛤   | 铪   | 虾   | 妎   | 奤   | 鉿   | 蝦   | 
hai | 还   | 海   | 嗨   | 害   | (｡･∀･)ﾉﾞ嗨   | 孩   | 亥   | 氦   | 骇   | 骸   | 咳   | 嗐   | 嘿   | 醢   | 胲   | 咍   | 嚡   | 烸   | 酼   | 餀   | 饚   | 駴   | 侅   | 絯   | 郂   | 塰   | 還   | 駭   | 鉿i  | 蝦i  | 妎i  | 奤i  | 虾i  | 铪i  | 蛤i  | 哈i  | 虾i  | 虾i  | 虾i  | 虾i  | 
han | 含   | 韩   | 汉   | 喊   | 😓   | (lll￢ω￢)   | 汗   | 寒   | 涵   | 函   | 罕   | 翰   | 焊   | 瀚   | 晗   | 旱   | 憨   | 菡   | 憾   | 悍   | 撼   | 酣   | 捍   | 焓   | 颔   | 邯   | 鼾   | 蚶   | 邗   | 浛   | 扞   | 顸   | 撖   | 琀   | 蔊   | 垾   | 闬   | 阚   | 暵   | 虷   | 
hang | 行   | 航   | 杭   | 夯   | 绗   | 沆   | 巷   | 吭   | 颃   | 魧   | 妔   | 斻   | 笐   | 筕   | 苀   | 蚢   | 貥   | 迒   | 邟   | 垳   | 裄   | 絎   | 頏   | hang   | 桿给  | 駻给  | 嵅给  | 娢给  | 睅给  | 鶾给  | 甝给  | 韓给  | 雗给  | 魽给  | 顄给  | 蜭给  | 譀给  | 熯给  | 蘫给  | 涆给  | 
hao | 好   | 号   | 浩   | 👌   | b（￣▽￣）d　   | 豪   | 郝   | 昊   | 皓   | 耗   | 毫   | 壕   | 嚎   | 蒿   | 灏   | 濠   | 蚝   | 颢   | 薅   | 哈哦   | 淏   | 嗥   | 皞   | 镐   | 鄗   | 嚆   | 貉   | 茠   | 薧   | 儫   | 呺   | 嘷   | 噑   | 曍   | 椃   | 毜   | 獆   | 獋   | 竓   | 籇   | 
he | 和   | 何   | ＆   | 喝   | Σ   | 河   | 合   | 贺   | 赫   | 呵   | 核   | 盒   | 荷   | 鹤   | 禾   | 嗬   | 褐   | 颌   | 诃   | 壑   | 阖   | 𬌗   | 劾   | 貉   | 曷   | 涸   | 龢   | 吓   | 菏   | 翮   | 郃   | 盍   | 翯   | 阂   | 龁   | 鹖   | 盉   | 饸   | 熇   | 纥   | 
hei | 黑   | 嘿   | 嗨   | 潶   | 黒   | 碋i  | 盇i  | 姀i  | 轄i  | 毼i  | 魺i  | 狢i  | 柇i  | 鉌i  | 嗃i  | 敆i  | 惒i  | 鶡i  | 澕i  | 賀i  | 鑉i  | 煂i  | 鲄i  | 鶮i  | 嚇i  | 湼i  | 皬i  | 閡i  | 欱i  | 佫i  | 鸖i  | 蠚i  | 謞i  | 挌i  | 愒i  | 咊i  | 萂i  | 燺i  | 螛i  | 犵i  | 
hen | 很   | 恨   | 狠   | 痕   | 詪   | 噷   | 拫   | 鞎   | 佷   | 碋你  | 盇你  | 姀你  | 轄你  | 毼你  | 魺你  | 狢你  | 柇你  | 鉌你  | 嗃你  | 敆你  | 惒你  | 鶡你  | 澕你  | 賀你  | 鑉你  | 煂你  | 鲄你  | 鶮你  | 嚇你  | 湼你  | 皬你  | 閡你  | 欱你  | 佫你  | 鸖你  | 蠚你  | 謞你  | 挌你  | 愒你  | 咊你  | 
heng | 哼   | 恒   | 横   | 😕   | (￢︿̫̿￢☆)   | 衡   | 一   | 亨   | 珩   | 蘅   | 桁   | 姮   | 鸻   | 行   | 堼   | 啈   | 佷   | 悙   | 涥   | 脝   | 烆   | 胻   | 鑅   | 鵆   | 恆   | 橫   | 鴴   | 噷给  | 拫给  | 鞎给  | 詪给  | 痕给  | 狠给  | 恨给  | 很给  | 碋那个  | 盇那个  | 姀那个  | 轄那个  | 毼那个  | 
hm | 还没   | 后面   | 号码   | 好吗   | №   | ㎜   | 画面   | 毫米   | 航母   | 好嘛   | 很忙   | 缓慢   | 毁灭   | 好么   | 很美   | 皇马   | 很慢   | 黑马   | 昏迷   | 豪门   | 好慢   | 后门   | 海绵   | 好美   | 好梦   | 黑莓   | 蛤蟆   | 会面   | 海马   | 化名   | 还蛮   | 悍马   | 黑猫   | 海面   | 和睦   | 黑幕   | 好忙   | 华美   | 荒谬   | 荒漠   | 
