a | 啊   | 錒   | 阿   | 吖   | 嗄   | 锕   | 腌   | 醃   | 呵   |
ai | 爱   | 哎   | 唉   | ε=(´ο｀*)))唉   | AI   | 矮   | 挨   | 艾   | 哀   | 癌   | 碍   | 埃   | 嗳   | 捱   | 暧   | 愛   | 僾   | 嫒   | 霭   | 蔼   | 瑷   | 嗌   | 薆   | 隘   | 懓   | 鑀   | 乂   | 皑   | 噯   | 欸   | 靉   | 娭   | 砹   | 瞹   | 皧   | 叆   | 嬡   | 曖   | 毐   | 璦   | 
dei | 得   | 嘚   | 䮻   | 的i  | deign   | 德i  | 地i  | 锝i  | 鍀i  | 悳i  | 惪i  | 徳i  | 淂i  | 恴i  | 棏i  | 蚮i  | 旳i  | 底i  | 㝵i  | 㝶i  | 㤫i  | 㥀i  | 㥁i  | 㯖i  | 䙷i  | 䙸i  | dei3  | dei4  | dei5  | dei6  | dei7  | dei8  | 䙷i  | 䙸i  | dei3  | dei4  | dei5  | dei6  | dei7  | dei8  | 
den | den   | 扥   | 第二年   | 扽   | 㩐   | 蒂尔尼   | 德尔尼   | 的你  | 的你  | 得你  | 得你  | 德你  | 德你  | 地你  | 地你  | 嘚你  | 嘚你  | 锝你  | 锝你  | 鍀你  | 鍀你  | 悳你  | 悳你  | 惪你  | 惪你  | 徳你  | 徳你  | 淂你  | 淂你  | 恴你  | 恴你  | 棏你  | 棏你  | 蚮你  | 蚮你  | 旳你  | 旳你  | 底你  | 底你  | 㝵你  | 
deng | 等   | 灯   | 登   | 邓   | 瞪   | 蹬   | 凳   | 噔   | 澄   | 櫈   | 镫   | 磴   | 鄧   | 豋   | 嶝   | 燈   | 戥   | 簦   | 鐙   | 墱   | 覴   | 璒   | 澂   | 僜   | 嬁   | 隥   | 竳   | 瀓   | 艠   | 憕   | 㲪   | 㽅   | 䒭   | 䓁   | 䠬   | 䮴   | 䳾   | den个  | 扥个  | 扥个  | 
di | 地   | 第   | 低   | 底   | 滴   | 弟   | 迪   | 帝   | 抵   | 递   | 敌   | 睇   | 的   | 蒂   | 娣   | 狄   | 笛   | 堤   | 嘀   | 邸   | 啲   | 涤   | 哋   | 荻   | 谛   | 棣   | 缔   | 旳   | 翟   | 頔   | 嫡   | 砥   | 镝   | 籴   | 俤   | 骶   | 氐   | 碲   | 菂   | 坻   | 
dia | 嗲   | 地啊  | 第啊  | 低啊  | diam   | 底啊  | 滴啊  | 弟啊  | 迪啊  | 帝啊  | 抵啊  | 递啊  | 敌啊  | 睇啊  | 的啊  | 蒂啊  | 娣啊  | 狄啊  | 笛啊  | 堤啊  | 嘀啊  | 邸啊  | 啲啊  | 涤啊  | 哋啊  | 荻啊  | 谛啊  | 棣啊  | 缔啊  | 旳啊  | 翟啊  | 頔啊  | 嫡啊  | 砥啊  | 镝啊  | 籴啊  | 俤啊  | 骶啊  | 氐啊  | 碲啊  | 
dian | 点   | 店   | 电   | 垫   | ·   | Diane   | 典   | 颠   | 堤岸   | 殿   | 丶   | 掂   | 癫   | 碘   | 甸   | 滇   | 淀   | 巅   | 奠   | 佃   | 靛   | 迪安   | 惦   | 钿   | 點   | 踮   | 嚸   | 電   | 癜   | 奌   | 玷   | 簟   | 扂   | 巓   | 坫   | 壂   | 婰   | 癲   | 顚   | 琔   | 
diao | 掉   | 调   | 吊   | 叼   | 屌   | 钓   | 刁   | 雕   | 迪奥   | 貂   | 凋   | 鲷   | 碉   | 铞   | 鵰   | 調   | 鋽   | 弔   | 銱   | 鸟   | 汈   | 伄   | 铫   | 窎   | 魡   | 琱   | 刟   | 彫   | 錭   | 蛁   | 淍   | 釣   | 蓧   | 奝   | 嬥   | 弴   | 扚   | 椆   | 瘹   | 盄   | 
die | 爹   | 跌   | 碟   | 叠   | die   | 蝶   | 谍   | 迭   | 喋   | 牒   | 咥   | 昳   | 堞   | 鲽   | 耋   | 蹀   | 垤   | 曡   | 瓞   | 楪   | 佚   | 帝俄   | 惵   | 牃   | 畳   | 褋   | 揲   | 諜   | 絰   | 嵽   | 戜   | 恎   | 殜   | 怢   | 氎   | 泆   | 幉   | 蜨   | 哋   | 啑   | 
din | din   | 定   | 顶   | (个_个)   | 订   | 丁   | 盯   | 鼎   | 钉   | 地暖   | 叮   | 蒂娜   | 蒂娜   | 锭   | 腚   | 嫡女   | 嫡女   | 低能   | 低能   | 蒂尼   | 蒂尼   | 町   | 地念   | 地念   | 地牛   | 地牛   | 迪诺   | 迪诺   | 啶   | 酊   | 底泥   | 底泥   | 玎   | 低钠   | 低钠   | 迪娜   | 迪娜   | 帝诺   | 帝诺   | 迪南   | 
ding | 定   | 顶   | 订   | (个_个)   | dingle   | 丁   | 盯   | 鼎   | 钉   | 叮   | 锭   | 腚   | 町   | 啶   | 酊   | 玎   | 碇   | 掟   | 仃   | 頂   | 疔   | 鼑   | 嵿   | 錠   | 萣   | 釘   | 顁   | 訂   | 耵   | 薡   | 艼   | 鐤   | 矴   | 奵   | 椗   | 忊   | 饤   | 虰   | 飣   | 铤   | 
diu | 丢   | 铥   | 丟   | 颩   | diurnal   | 銩   | 地u  | 第u  | 低u  | 底u  | 滴u  | 弟u  | 迪u  | 帝u  | 抵u  | 递u  | 敌u  | 睇u  | 的u  | 蒂u  | 娣u  | 狄u  | 笛u  | 堤u  | 嘀u  | 邸u  | 啲u  | 涤u  | 哋u  | 荻u  | 谛u  | 棣u  | 缔u  | 旳u  | 翟u  | 頔u  | 嫡u  | 砥u  | 镝u  | 籴u  | 
dong | 懂   | 动   | 东   | 洞   | dongle   | 冻   | 栋   | 冬   | 董   | 咚   | 東   | 侗   | 硐   | 氡   | 棟   | 垌   | 苳   | 峒   | 岽   | 崬   | 働   | 動   | 鸫   | 嬞   | 蕫   | 胨   | 胴   | 恫   | 涷   | 倲   | 凍   | 勭   | 菄   | 埬   | 昸   | 夂   | 鼕   | 烔   | 湩   | 墥   | 
dou | 都   | 斗   | 逗   | 豆   | double   | 抖   | 兜   | 痘   | 窦   | 陡   | 蔸   | 篼   | 荳   | 蚪   | 乧   | 钭   | 鬥   | 闘   | 唞   | 閗   | 鬦   | 兠   | 竇   | 枓   | 读   | 鬪   | 餖   | 鬭   | 脰   | 唗   | 鋀   | 斣   | 侸   | 阧   | 郖   | 浢   | 鬬   | 梪   | 鈄   | 吋   | 
du | 度   | 读   | 毒   | 赌   | °   | 堵   | 杜   | 都   | 独   | 肚   | 渡   | 嘟   | 督   | 镀   | 睹   | 笃   | 妒   | 渎   | 犊   | 獨   | 牍   | 蠹   | 椟   | 剫   | 叾   | 髑   | 黩   | 芏   | 讟   | 襡   | 厾   | 闍   | 顿   | 暏   | 覩   | 鍍   | 荰   | 讀   | 賭   | 蠧   | 
duan | 段   | 短   | 断   | 端   | 锻   | 缎   | 都安   | 煅   | 椴   | 簖   | 塅   | 斷   | 葮   | 偳   | 耑   | 鍴   | 媏   | 鍛   | 籪   | 緞   | 褍   | 瑖   | 碫   | 毒案   | 剬   | 躖   | 毈   | 煆   | 篅   | 腶   | 㫁   | 㱭   | 䠪   | 度按  | 度按  | 读按  | 读按  | 毒案  | 赌按  | 赌按  | 
dui | 对   | 队   | 堆   | 怼   | √   | 兑   | 対   | 碓   | 薱   | 對   | 鎚   | 隊   | 譵   | 搥   | 鐜   | 嵟   | 镦   | 敦   | 濧   | 兌   | 憝   | 懟   | 兊   | 啍   | 垖   | 埻   | 塠   | 憞   | 敓   | 敚   | 杸   | 濻   | 瀢   | 瀩   | 痽   | 磓   | 祋   | 綐   | 襨   | 謉   | 
dun | 顿   | 盾   | 蹲   | 吨   | dune   | 炖   | 墩   | 敦   | 钝   | 遁   | 盹   | 沌   | 惇   | 囤   | 趸   | 逇   | 礅   | 镦   | 坉   | 楯   | 砘   | 燉   | 頓   | 潡   | 蹾   | 遯   | 撴   | 伅   | 墫   | 鈍   | 橔   | 忳   | 躉   | 庉   | 憞   | 噸   | 鐓   | 壿   | 墪   | 撉   | 
duo | duo   | 多   | 躲   | 朵   | 夺   | 剁   | 哆   | 舵   | 跺   | 堕   | 铎   | 垛   | 踱   | 惰   | 哚   | 朶   | 掇   | 咄   | 驮   | 度   | 埵   | 剫   | 茤   | 刴   | 夛   | 躱   | 垜   | 墯   | 柁   | 陊   | 隳   | 跢   | 墮   | 裰   | 奪   | 憜   | 鐸   | 喥   | 亸   | 桗   | 
e | 额   | 饿   | 恶   | (⊙o⊙)…   | 哦   | 呃   | 俄   | 鹅   | 娥   | 厄   | 鄂   | 莪   | 讹   | 蛾   | 屙   | 娿   | 扼   | 峨   | 鳄   | 阿   | 愕   | 颚   | 涐   | 峩   | 噩   | 萼   | 锷   | 腭   | 遏   | 婀   | 皒   | 轭   | 苊   | 锇   | 偔   | 鹗   | 悪   | 垩   | 谔   | 噁   | 
ei | 诶   | 欸   | 誒   | 额i  | EI   | 饿i  | 恶i  | 哦i  | 呃i  | 俄i  | 鹅i  | 娥i  | 厄i  | 鄂i  | 莪i  | 讹i  | 蛾i  | 屙i  | 娿i  | 扼i  | 峨i  | 鳄i  | 阿i  | 愕i  | 颚i  | 涐i  | 峩i  | 噩i  | 萼i  | 锷i  | 腭i  | 遏i  | 婀i  | 皒i  | 轭i  | 苊i  | 锇i  | 偔i  | 鹗i  | 悪i  | 
en | 嗯   | 恩   | 摁   | 蒽   | 奀   | 峎   | 煾   | 㤙   | 䅰   | 䊐   | 䬶   | 䭓   | 䭡   | 额你  | 额你  | 饿你  | 饿你  | 恶你  | 恶你  | 哦你  | 哦你  | 呃你  | 呃你  | 俄你  | 俄你  | 鹅你  | 鹅你  | 娥你  | 娥你  | 厄你  | 厄你  | 鄂你  | 鄂你  | 莪你  | 莪你  | 讹你  | 讹你  | 蛾你  | 蛾你  | 屙你  | 
eng | 鞥   | 额那个   | 嗯个  | 嗯个  | 恩个  | 恩个  | 摁个  | 摁个  | English   | 蒽个  | 蒽个  | 奀个  | 奀个  | 峎个  | 峎个  | 煾个  | 煾个  | 㤙个  | 㤙个  | 䅰个  | 䅰个  | 䊐个  | 䊐个  | 䬶个  | 䬶个  | 䭓个  | 䭓个  | 䭡个  | 䭡个  | 额那个  | 饿那个  | 饿那个  | 恶那个  | 恶那个  | 哦那个  | 哦那个  | 呃那个  | 呃那个  | 俄那个  | 俄那个  | 
er | 二   | 儿   | 而   | 尔   | 耳   | Ⅱ   | ②   | 贰   | 迩   | 饵   | 児   | 尓   | 尒   | 兒   | 洱   | 唲   | 弍   | 珥   | 貮   | 爾   | 铒   | 佴   | 薾   | 貳   | 咡   | 侕   | 陑   | 鲕   | 鸸   | 荋   | 邇   | 鉺   | 嬭   | 洏   | 栮   | 餌   | 鴯   | 輀   | 誀   | 耏   | 
fa | 发   | 法   | 罚   | 伐   | 阀   | 乏   | 筏   | 髪   | 發   | 珐   | 垡   | 発   | 蕟   | 傠   | 砝   | 彂   | 鍅   | 琺   | 灋   | 髮   | 茷   | 栰   | 罸   | 沷   | 醱   | 疺   | 罰   | 笩   | 姂   | 閥   | 藅   | 佱   | 橃   | 墢   | 瞂   | 冹   | 酦   | 峜   | 醗   | 坺   | 
fan | 饭   | 烦   | 反   | 翻   | fan   | 犯   | 范   | 凡   | 返   | 帆   | 樊   | 番   | 泛   | 繁   | 梵   | 贩   | 富安娜   | 富安娜   | 幡   | 藩   | 钒   | 矾   | 畈   | 璠   | 蕃   | 菲奥娜   | 菲奥娜   | 汎   | 菲安妮   | 菲安妮   | 蘩   | 笵   | 燔   | 犭   | 飯   | 仮   | 煩   | 範   | 薠   | 攵   | 
fang | 放   | 房   | 方   | 防   | 芳   | 仿   | 坊   | 访   | 纺   | 妨   | 舫   | 昉   | 彷   | 枋   | 肪   | 邡   | 匚   | 钫   | 倣   | 淓   | 鲂   | 訪   | 堏   | 紡   | 牥   | 祊   | 髣   | 鈁   | 埅   | 鶭   | 昘   | 眆   | 瓬   | 魴   | 旊   | 鴋   | 趽   | 蚄   | 眪   | 汸   | 
fei | 飞   | 费   | 非   | ︿(￣︶￣)︿   | feign   | 肥   | 废   | 菲   | 肺   | 妃   | 匪   | 斐   | 吠   | 霏   | 沸   | 啡   | 绯   | 扉   | 飛   | 翡   | 飝   | 婓   | 腓   | 狒   | 淝   | 痱   | 蜚   | 悱   | 诽   | 榧   | 芾   | 緋   | 騛   | 鲱   | 癈   | 婔   | 棐   | 杮   | 奜   | 誹   | 
fen | 分   | 份   | 粉   | 芬   | ′   | Fenix   | 粪   | 坟   | 奋   | 愤   | 焚   | 纷   | 酚   | 汾   | 氛   | 凡尔纳   | 凡尔纳   | 瞓   | 忿   | 玢   | 吩   | 蒶   | 偾   | 棻   | 棼   | 紛   | 昐   | 妢   | 坋   | 訜   | 糞   | 雰   | 瀵   | 奮   | 蚡   | 燓   | 鈖   | 枌   | 坆   | 蕡   | 
feng | 风   | 疯   | 封   | 峰   | 凤   | 冯   | 丰   | 锋   | 缝   | 枫   | 逢   | 蜂   | 奉   | 烽   | 沣   | 讽   | 風   | 鳯   | 峯   | 俸   | 葑   | 偑   | 凨   | 砜   | 酆   | 楓   | 沨   | 豊   | 瘋   | 煈   | 渢   | 鳳   | 凮   | 馮   | 堸   | 夆   | 崶   | 鎽   | 鋒   | 灃   | 
fiao | 覅   | fiao2  | fiao3  | fiao4  | fiao5  | fiao6  | fiao7  | fiao8  | 覅   | fiao2  | fiao3  | fiao4  | fiao5  | fiao6  | fiao7  | fiao8  | 覅   | fiao2  | fiao3  | fiao4  | fiao5  | fiao6  | fiao7  | fiao8  | 覅   | fiao2  | fiao3  | fiao4  | fiao5  | fiao6  | fiao7  | fiao8  | 覅   | fiao2  | fiao3  | fiao4  | fiao5  | fiao6  | fiao7  | fiao8  | 
fo | 佛   | 仏   | 坲   | 仸   | 梻   | 㤇   | fo7  | fo8  | 佛   | 仏   | 坲   | 仸   | 梻   | 㤇   | fo7  | fo8  | 佛   | 仏   | 坲   | 仸   | 梻   | 㤇   | fo7  | fo8  | 佛   | 仏   | 坲   | 仸   | 梻   | 㤇   | fo7  | fo8  | 佛   | 仏   | 坲   | 仸   | 梻   | 㤇   | fo7  | fo8  | 
fou | fou   | 否   | 缶   | 紑   | 缻   | 妚   | 缹   | 炰   | 雬   | 鴀   | 不   | 殕   | 㓡   | 䬏   | 䳕   | 佛u  | 仏u  | 坲u  | 仸u  | 梻u  | 㤇u  | fou6  | fou7  | fou8  | 仏u  | 坲u  | 仸u  | 梻u  | 㤇u  | fou6  | fou7  | fou8  | 仏u  | 坲u  | 仸u  | 梻u  | 㤇u  | fou6  | fou7  | fou8  | 
fu | 付   | 服   | 福   | 副   | ﹣   | 富   | 负   | 夫   | 复   | 附   | 符   | 扶   | 府   | 父   | 浮   | 幅   | 傅   | 妇   | 伏   | 赴   | 敷   | 腐   | 腹   | 辅   | 弗   | 甫   | 肤   | 赋   | 覆   | 氟   | 芙   | 斧   | 孚   | 抚   | 佛   | 拂   | 阜   | 馥   | 孵   | 缚   | 
ga | 噶   | 嘎   | 咖   | 尕   | 伽   | 尬   | 尜   | 呷   | 旮   | 嘠   | 轧   | 钆   | 夹   | 玍   | 魀   | 軋   | 夾   | 錷   | 胳   | 釓   | 朒   | 肐   | 戛   | 隘   | 夾   | 錷   | 胳   | 釓   | 朒   | 肐   | 戛   | 隘   | 夾   | 錷   | 胳   | 釓   | 朒   | 肐   | 戛   | 隘   | 
gai | 该   | 改   | 盖   | 概   | gain   | 钙   | 丐   | 溉   | 垓   | 赅   | 該   | 摡   | 槪   | 荄   | 忋   | 陔   | 絯   | 蓋   | 葢   | 匄   | 姟   | 賅   | 乢   | 戤   | 鈣   | 晐   | 祴   | 鎅   | 侅   | 匃   | 峐   | 杚   | 槩   | 漑   | 瓂   | 畡   | 磑   | 絠   | 胲   | 芥   | 
gan | 干   | 敢   | 感   | 赶   | gang   | 甘   | 杆   | 肝   | 咁   | 赣   | 竿   | 淦   | 柑   | 更爱你   | 更爱你   | 擀   | 苷   | 矸   | 尴   | 秆   | 酐   | 乾   | 橄   | 绀   | 凎   | 幹   | 贵爱娘   | 贵爱娘   | 亁   | 玕   | 泔   | 疳   | 鱤   | 坩   | 旰   | 澉   | 澸   | 扞   | 鳡   | 芉   | 
gang | 刚   | 港   | 钢   | 岗   | gang   | 杠   | 缸   | 纲   | 冈   | 肛   | 罡   | 戆   | 扛   | 冮   | 釭   | 岡   | 堽   | 剛   | 罓   | 鋼   | 戅   | 噶那个   | 噶那个   | 㧏   | 㭎   | 堈   | 崗   | 戇   | 掆   | 摃   | 棡   | 槓   | 焵   | 焹   | 牨   | 犅   | 犺   | 疘   | 矼   | 碙   | 
gao | 高   | 搞   | 告   | 稿   | 膏   | 糕   | 郜   | 镐   | 皋   | 锆   | 羔   | 篙   | 睾   | 杲   | 诰   | 髙   | 吿   | 藁   | 槁   | 缟   | 臯   | 暠   | 餻   | 鎬   | 羙   | 鋯   | 禞   | 縞   | 藳   | 槔   | 筶   | 皐   | 勂   | 槀   | 祰   | 誥   | 櫜   | 夰   | 睪   | 稾   | 
ge | 个   | 哥   | 歌   | 各   | 格   | 隔   | 割   | 咯   | 葛   | 阁   | 革   | 戈   | 搁   | 鸽   | 铬   | 嗝   | 嘅   | 嗰   | 镉   | 硌   | 舸   | 膈   | 個   | 蛤   | 胳   | 圪   | 鎶   | 疙   | 謌   | 骼   | 盖   | 鬲   | 滒   | 彁   | 戨   | 哿   | 挌   | 閣   | 搿   | 袼   | 
gei | 给   | 給   | 个i  | 哥i  | Geiger   | 歌i  | 各i  | 格i  | 隔i  | 割i  | 咯i  | 葛i  | 阁i  | 革i  | 戈i  | 搁i  | 鸽i  | 铬i  | 嗝i  | 嘅i  | 嗰i  | 镉i  | 硌i  | 舸i  | 膈i  | 個i  | 蛤i  | 胳i  | 圪i  | 鎶i  | 疙i  | 謌i  | 骼i  | 盖i  | 鬲i  | 滒i  | 彁i  | 戨i  | 哿i  | 挌i  | 
gen | gen   | 跟   | 根   | 艮   | 哏   | 亘   | 茛   | 揯   | 亙   | 搄   | 㫔   | 㮓   | 䫀   | 官恩娜   | 官恩娜   | 个你  | 个你  | 哥你  | 哥你  | 歌你  | 歌你  | 各你  | 各你  | 格你  | 格你  | 隔你  | 隔你  | 割你  | 割你  | 咯你  | 咯你  | 葛你  | 葛你  | 阁你  | 阁你  | 革你  | 革你  | 戈你  | 戈你  | 搁你  | 
geng | 更   | 耿   | 梗   | 庚   | 耕   | 羹   | 哽   | 埂   | 赓   | 羮   | 过而能改   | 过而能改   | 鲠   | 畊   | 颈   | 绠   | 莄   | 浭   | 挭   | 賡   | 暅   | 絙   | 菮   | 刯   | 堩   | 峺   | 掶   | 椩   | 焿   | 絚   | 綆   | 緪   | 縆   | 郠   | 頸   | 骾   | 鯁   | 鶊   | 鹒   | 㪅   | 
gong | 工   | 共   | 公   | 宫   | 供   | 功   | 攻   | 弓   | 龚   | 拱   | 贡   | 恭   | 巩   | 汞   | 躬   | 厷   | 肱   | 珙   | 宮   | 廾   | 蚣   | 觥   | 塨   | 龔   | 栱   | 唝   | 貢   | 红   | 鞏   | 篢   | 碽   | 紅   | 龏   | 輁   | 魟   | 杛   | 糼   | 羾   | 慐   | 銾   | 
gou | 够   | 狗   | 购   | 沟   | √   | gout   | 勾   | 钩   | 构   | 苟   | 垢   | 枸   | 媾   | 豿   | 缑   | 芶   | 鈎   | 篝   | 笱   | 诟   | 彀   | 姤   | 抅   | 佝   | 夠   | 溝   | 遘   | 呴   | 觏   | 句   | 耇   | 岣   | 搆   | 鉤   | 鞲   | 拘   | 構   | 冓   | 購   | 袧   | 
gu | 古   | 顾   | 股   | 故   | 谷   | 姑   | 骨   | 鼓   | 估   | 固   | 孤   | 雇   | 菇   | 箍   | 蛊   | 咕   | 钴   | 辜   | 沽   | 毂   | 崮   | 牯   | 菰   | 贾   | 锢   | 榖   | 巭   | 汩   | 诂   | 堌   | 鸪   | 觚   | 鼔   | 瞽   | 罟   | 蛄   | 鹄   | 鹘   | 呱   | 轱   | 
gua | 挂   | 瓜   | 刮   | 卦   | guard   | 寡   | 呱   | 褂   | 剐   | 胍   | 啩   | 掛   | 括   | 诖   | 坬   | 鸹   | 罣   | 栝   | 叧   | 冎   | 罫   | 絓   | 呙   | 煱   | 騧   | 剮   | 劀   | 咼   | 桰   | 歄   | 焻   | 緺   | 詿   | 諣   | 趏   | 踻   | 銛   | 銽   | 铦   | 颪   | 
guai | 怪   | 乖   | 拐   | o(*^＠^*)o   | 骨癌   | 掴   | 夬   | 柺   | 叏   | 枴   | 恠   | 罫   | 箉   | 摑   | 㧔   | 㷇   | 㽇   | 䂯   | 䂷   | 䊽   | 古爱  | 古爱  | 顾爱  | 顾爱  | 股爱  | 股爱  | 故爱  | 故爱  | 谷爱  | 谷爱  | 姑爱  | 姑爱  | 骨癌  | 鼓爱  | 鼓爱  | 估爱  | 估爱  | 固爱  | 孤爱  | 孤爱  | 
guan | 管   | 关   | 官   | 馆   | guano   | 观   | 惯   | 灌   | 固安   | 冠   | 罐   | 贯   | 莞   | 棺   | 倌   | 掼   | 関   | 鹳   | 琯   | 盥   | 舘   | 覌   | 観   | 涫   | 鳏   | 錧   | 瓘   | 闗   | 蒄   | 關   | 筦   | 纶   | 觀   | 卝   | 丱   | 祼   | 館   | 慣   | 鑵   | 矜   | 
guang | 光   | 逛   | 广   | 咣   | 胱   | 広   | 洸   | 廣   | 犷   | 桄   | 珖   | 銧   | 俇   | 灮   | 茪   | 炛   | 侊   | 臦   | 垙   | 姯   | 輄   | 僙   | 硄   | 炗   | 臩   | 潢   | 炚   | 挄   | 櫎   | 獷   | 撗   | 黆   | 烡   | 趪   | 㤮   | 㫕   | 㫛   | 䍍   | 古昂  | 古昂  | 
gui | 贵   | 鬼   | 归   | 桂   | GUI   | 柜   | 龟   | 跪   | 规   | 轨   | 硅   | 圭   | 瑰   | 攰   | 闺   | 诡   | 癸   | 鲑   | 珪   | 刽   | 傀   | 亀   | 簋   | 匮   | 桧   | 庋   | 眭   | 皈   | 刿   | 妫   | 晷   | 帰   | 炅   | 匦   | 貴   | 鳜   | 樻   | 騩   | 廆   | 歸   | 
gun | 滚   | gun   | 棍   | (ノ｀Д)ノ   | 衮   | 辊   | 丨   | 磙   | 鲧   | 滾   | 绲   | 蓘   | 袞   | 惃   | 蔉   | 輥   | 睴   | 緄   | 緷   | 鮌   | 鯀   | 謴   | 棞   | 璭   | 睔   | 裷   | 硍   | 㔳   | 㙥   | 㨰   | 㫎   | 㯻   | 䃂   | 䎾   | 䙛   | 䜇   | 䵪   | 古你  | 古你  | 顾你  | 
guo | 过   | 国   | 果   | 郭   | 锅   | 裹   | 菓   | 帼   | 粿   | 囗   | 虢   | 濄   | 過   | 國   | 猓   | 蝈   | 掴   | 囯   | 鐹   | 呙   | 聒   | 埚   | 啯   | 腘   | 椁   | 淉   | 涡   | 綶   | 餜   | 囻   | 囶   | 惈   | 褁   | 墎   | 馃   | 嘓   | 漍   | 鍋   | 崞   | 咼   | 
ha | 哈   | 蛤   | 铪   | 虾   | 紦   | 奤   | 妎   | 鉿   | 蝦   | ha2  | ha3  | ha4  | ha5  | ha6  | ha7  | ha8  | 蝦   | ha2  | ha3  | ha4  | ha5  | ha6  | ha7  | ha8  | 蝦   | ha2  | ha3  | ha4  | ha5  | ha6  | ha7  | ha8  | 蝦   | ha2  | ha3  | ha4  | ha5  | ha6  | ha7  | ha8  | 
hai | 还   | 海   | 嗨   | 害   | hair   | 孩   | 咳   | 亥   | 骇   | 骸   | 嗐   | 氦   | 還   | 塰   | 嚡   | 絯   | 駭   | 咍   | 醢   | 烸   | 拸   | 胲   | 餀   | 妎   | 郂   | 饚   | 駴   | 酼   | 猲   | 㕢   | 㜾   | 㤥   | 㦟   | 㧡   | 㨟   | 㱚   | 㺔   | 䂤   | 䇋   | 䍖   | 
han | 喊   | 汗   | 含   | -_-||   | hang   | 汉   | 韩   | 寒   | 函   | 涵   | 焊   | 憨   | 翰   | 旱   | 晗   | 瀚   | 很爱你   | 很爱你   | 好爱你   | 好爱你   | 悍   | 胡安娜   | 胡安娜   | 憾   | 菡   | 罕   | 核按钮   | 核按钮   | 撼   | 还爱你   | 还爱你   | 焓   | 酣   | 鼾   | 捍   | 邯   | 邗   | 阚   | 唅   | 颔   | 
hang | 行   | 航   | 杭   | 夯   | hang   | 吭   | 巷   | 桁   | 绗   | 亢   | 沆   | 垳   | 颃   | 斻   | 苀   | 絎   | 妔   | 忼   | 筕   | 魧   | 貥   | 迒   | 笐   | 蚢   | 裄   | 邟   | 頏   | 珩   | 㤚   | 䀪   | 䘕   | 䟘   | 䢚   | 䣈   | 䦳   | 䲳   | 䴂   | 喊个  | 喊个  | 汗个  | 
hao | 好   | 号   | 浩   | \(^o^)/~   | 耗   | 豪   | 昊   | 郝   | 皓   | 嚎   | 毫   | 灏   | 蒿   | 蚝   | 壕   | 濠   | 恏   | 颢   | 镐   | 薅   | 晧   | 淏   | 號   | 澔   | 嗥   | 呺   | 皞   | 秏   | 貉   | 蠔   | 灝   | 暠   | 噑   | 籇   | 哠   | 暤   | 滈   | 鎬   | 諕   | 顥   | 
he | 和   | 喝   | 合   | 何   | ＆   | ∑   | he   | 盒   | 河   | 呵   | 核   | 贺   | 鹤   | 荷   | 禾   | 赫   | 褐   | 嗬   | 颌   | 吓   | 涸   | 壑   | 诃   | 阖   | 菏   | 哬   | 曷   | 翮   | 啝   | 饸   | 貉   | 郃   | 盍   | 劾   | 阂   | 翯   | 萂   | 賀   | 龢   | 訸   | 
hei | 黑   | 嘿   | 嗨   | 黒   | height   | 潶   | 和i  | 喝i  | hei  | 合i  | 何i  | 盒i  | 河i  | 呵i  | 核i  | 贺i  | 鹤i  | 荷i  | 禾i  | 赫i  | 褐i  | 嗬i  | 颌i  | 吓i  | 涸i  | 壑i  | 诃i  | 阖i  | 菏i  | 哬i  | 曷i  | 翮i  | 啝i  | 饸i  | 貉i  | 郃i  | 盍i  | 劾i  | 阂i  | 翯i  | 
hen | hen   | 很   | 狠   | 恨   | 痕   | 佷   | 皇额娘   | 哏   | 詪   | 噷   | 拫   | 鞎   | 㯊   | 䓳   | 好儿女   | 好儿女   | 狐耳娘   | 狐耳娘   | 和你  | 和你  | 喝你  | 喝你  | he你  | 合你  | 合你  | 何你  | 何你  | 盒你  | 盒你  | 河你  | 河你  | 呵你  | 呵你  | 核你  | 核你  | 贺你  | 贺你  | 鹤你  | 鹤你  | 荷你  | 
heng | 哼   | 横   | 恒   | ╭(╯^╰)╮   | 衡   | 亨   | 珩   | 蘅   | 姮   | 行   | 桁   | 恆   | 橫   | 撗   | 悙   | 涥   | 烆   | 堼   | 鸻   | 啈   | 鑅   | 鴴   | 胻   | 脝   | 鵆   | 㔰   | 㶇   | 䄓   | 䒛   | 䬖   | 䬝   | 䯒   | 很个  | 很个  | hen个  | 狠个  | 狠个  | 恨个  | 恨个  | 痕个  | 
hm | 后面   | 还没   | 号码   | 好吗   | 很忙   | 画面   | 好嘛   | 很慢   | 好么   | 好慢   | 缓慢   | 好忙   | 后门   | 海绵   | 户名   | 毫米   | 好美   | 还么   | 很美   | 蛤蟆   | 黄莽   | 火妹   | 灰马   | 护苗   | 哈迷   | 贺茂   | 海迷   | 红码   | 黑漫   | 哈玛   | 红蔓   | 火棉   | 护民   | 会免   | 寒木   | 海妈   | 海明   | 还魔   | 韩冥   | 红米   | 
